Registration,Number,Deaths,Sex,Age_group,City,NumberMen,NumberWomen
2020-03-17,1,0,W,A35-A59,Erzgebirgskreis,0,1
2020-03-17,1,0,M,A60-A79,Erzgebirgskreis,1,0
2020-03-17,1,0,W,A60-A79,Erzgebirgskreis,0,1
2020-03-18,1,0,W,A15-A34,Erzgebirgskreis,0,1
2020-03-18,2,0,M,A35-A59,Erzgebirgskreis,2,0
2020-03-18,2,0,W,A35-A59,Erzgebirgskreis,0,2
2020-03-18,2,0,M,A60-A79,Erzgebirgskreis,2,0
2020-03-18,1,0,W,A60-A79,Erzgebirgskreis,0,1
2020-03-19,1,0,M,A05-A14,Erzgebirgskreis,1,0
2020-03-19,1,0,M,A15-A34,Erzgebirgskreis,1,0
2020-03-19,3,0,M,A35-A59,Erzgebirgskreis,3,0
2020-03-19,4,0,W,A35-A59,Erzgebirgskreis,0,4
2020-03-19,1,0,W,A60-A79,Erzgebirgskreis,0,1
2020-03-20,1,0,W,A35-A59,Erzgebirgskreis,0,1
2020-03-20,2,0,M,A60-A79,Erzgebirgskreis,2,0
2020-03-02,1,0,W,A35-A59,Essen,0,1
2020-03-07,1,0,W,A15-A34,Essen,0,1
2020-03-07,1,0,M,A35-A59,Essen,1,0
2020-03-07,1,0,W,A35-A59,Essen,0,1
2020-03-07,1,1,W,A80+,Essen,0,1
2020-03-12,4,0,M,A15-A34,Essen,4,0
2020-03-12,1,0,M,A35-A59,Essen,1,0
2020-03-12,1,0,W,A35-A59,Essen,0,1
2020-03-13,1,0,M,A05-A14,Essen,1,0
2020-03-13,1,0,M,A15-A34,Essen,1,0
2020-03-13,4,0,M,A35-A59,Essen,4,0
2020-03-13,1,0,W,A35-A59,Essen,0,1
2020-03-15,9,0,M,A15-A34,Essen,9,0
2020-03-15,3,0,W,A15-A34,Essen,0,3
2020-03-15,10,0,M,A35-A59,Essen,10,0
2020-03-15,14,0,W,A35-A59,Essen,0,14
2020-03-15,4,0,M,A60-A79,Essen,4,0
2020-03-19,1,0,M,A00-A04,Essen,1,0
2020-03-19,1,0,M,A05-A14,Essen,1,0
2020-03-19,1,0,W,A05-A14,Essen,0,1
2020-03-19,13,0,M,A15-A34,Essen,13,0
2020-03-19,5,0,W,A15-A34,Essen,0,5
2020-03-19,25,0,M,A35-A59,Essen,25,0
2020-03-19,22,0,W,A35-A59,Essen,0,22
2020-03-19,6,0,M,A60-A79,Essen,6,0
2020-03-19,3,0,W,A60-A79,Essen,0,3
2020-02-26,1,0,M,A60-A79,Esslingen,1,0
2020-03-03,1,0,M,A15-A34,Esslingen,1,0
2020-03-03,1,0,M,A35-A59,Esslingen,1,0
2020-03-03,1,0,W,A35-A59,Esslingen,0,1
2020-03-04,3,0,W,A15-A34,Esslingen,0,3
2020-03-04,1,0,M,A35-A59,Esslingen,1,0
2020-03-04,2,0,W,A35-A59,Esslingen,0,2
2020-03-05,2,0,M,A15-A34,Esslingen,2,0
2020-03-05,1,0,W,A15-A34,Esslingen,0,1
2020-03-05,1,0,M,A60-A79,Esslingen,1,0
2020-03-05,1,0,W,A60-A79,Esslingen,0,1
2020-03-06,1,0,W,A15-A34,Esslingen,0,1
2020-03-06,2,0,W,A35-A59,Esslingen,0,2
2020-03-07,2,0,W,A15-A34,Esslingen,0,2
2020-03-07,1,0,W,A35-A59,Esslingen,0,1
2020-03-08,1,0,M,A00-A04,Esslingen,1,0
2020-03-10,1,0,M,A05-A14,Esslingen,1,0
2020-03-10,2,0,M,A15-A34,Esslingen,2,0
2020-03-10,3,0,W,A15-A34,Esslingen,0,3
2020-03-10,5,0,M,A35-A59,Esslingen,5,0
2020-03-10,2,0,W,A35-A59,Esslingen,0,2
2020-03-10,1,0,M,A60-A79,Esslingen,1,0
2020-03-10,2,0,W,A60-A79,Esslingen,0,2
2020-03-11,2,0,M,A15-A34,Esslingen,2,0
2020-03-11,3,0,W,A15-A34,Esslingen,0,3
2020-03-11,3,0,M,A35-A59,Esslingen,3,0
2020-03-11,3,0,W,A35-A59,Esslingen,0,3
2020-03-11,2,0,W,A60-A79,Esslingen,0,2
2020-03-12,2,0,M,A15-A34,Esslingen,2,0
2020-03-12,1,0,W,A15-A34,Esslingen,0,1
2020-03-12,8,0,M,A35-A59,Esslingen,8,0
2020-03-12,2,0,W,A35-A59,Esslingen,0,2
2020-03-12,1,1,M,A60-A79,Esslingen,1,0
2020-03-12,1,0,W,A60-A79,Esslingen,0,1
2020-03-12,1,0,M,A80+,Esslingen,1,0
2020-03-12,1,1,W,A80+,Esslingen,0,1
2020-03-13,1,0,M,A05-A14,Esslingen,1,0
2020-03-13,2,0,W,A05-A14,Esslingen,0,2
2020-03-13,3,0,M,A15-A34,Esslingen,3,0
2020-03-13,2,0,M,A35-A59,Esslingen,2,0
2020-03-13,5,0,W,A35-A59,Esslingen,0,5
2020-03-13,2,0,M,A60-A79,Esslingen,2,0
2020-03-14,1,0,W,A05-A14,Esslingen,0,1
2020-03-14,8,0,M,A15-A34,Esslingen,8,0
2020-03-14,6,0,W,A15-A34,Esslingen,0,6
2020-03-14,12,0,M,A35-A59,Esslingen,12,0
2020-03-14,5,0,W,A35-A59,Esslingen,0,5
2020-03-14,3,0,M,A60-A79,Esslingen,3,0
2020-03-14,3,0,W,A60-A79,Esslingen,0,3
2020-03-14,1,0,M,A80+,Esslingen,1,0
2020-03-15,2,0,W,A15-A34,Esslingen,0,2
2020-03-15,2,0,M,A35-A59,Esslingen,2,0
2020-03-15,1,0,W,A80+,Esslingen,0,1
2020-03-16,1,0,M,A00-A04,Esslingen,1,0
2020-03-16,2,0,M,A05-A14,Esslingen,2,0
2020-03-16,11,0,M,A15-A34,Esslingen,11,0
2020-03-16,9,0,W,A15-A34,Esslingen,0,9
2020-03-16,15,0,M,A35-A59,Esslingen,15,0
2020-03-16,15,0,W,A35-A59,Esslingen,0,15
2020-03-16,13,0,M,A60-A79,Esslingen,13,0
2020-03-16,9,0,W,A60-A79,Esslingen,0,9
2020-03-16,1,0,M,A80+,Esslingen,1,0
2020-03-17,6,0,M,A15-A34,Esslingen,6,0
2020-03-17,8,0,W,A15-A34,Esslingen,0,8
2020-03-17,18,0,M,A35-A59,Esslingen,18,0
2020-03-17,7,0,W,A35-A59,Esslingen,0,7
2020-03-17,6,0,M,A60-A79,Esslingen,6,0
2020-03-17,4,0,W,A60-A79,Esslingen,0,4
2020-03-17,1,0,M,A80+,Esslingen,1,0
2020-03-18,2,0,M,A05-A14,Esslingen,2,0
2020-03-18,1,0,W,A05-A14,Esslingen,0,1
2020-03-18,6,0,M,A15-A34,Esslingen,6,0
2020-03-18,3,0,W,A15-A34,Esslingen,0,3
2020-03-18,10,0,M,A35-A59,Esslingen,10,0
2020-03-18,9,0,W,A35-A59,Esslingen,0,9
2020-03-18,3,0,M,A60-A79,Esslingen,3,0
2020-03-18,6,0,W,A60-A79,Esslingen,0,6
2020-03-18,1,0,W,A80+,Esslingen,0,1
2020-03-19,1,0,M,A05-A14,Esslingen,1,0
2020-03-19,2,0,M,A15-A34,Esslingen,2,0
2020-03-19,3,0,W,A15-A34,Esslingen,0,3
2020-03-19,10,0,M,A35-A59,Esslingen,10,0
2020-03-19,3,0,W,A35-A59,Esslingen,0,3
2020-03-19,3,0,M,A60-A79,Esslingen,3,0
2020-03-19,1,0,W,A60-A79,Esslingen,0,1
2020-03-19,1,0,M,unbekannt,Esslingen,1,0
2020-03-19,1,0,W,unbekannt,Esslingen,0,1
2020-03-20,2,0,M,A35-A59,Esslingen,2,0
2020-03-20,1,0,M,A60-A79,Esslingen,1,0
2020-03-05,1,0,M,A60-A79,Euskirchen,1,0
2020-03-09,1,0,M,A35-A59,Euskirchen,1,0
2020-03-12,1,0,M,A35-A59,Euskirchen,1,0
2020-03-13,1,0,M,A35-A59,Euskirchen,1,0
2020-03-14,1,0,M,A60-A79,Euskirchen,1,0
2020-03-17,1,0,W,A15-A34,Euskirchen,0,1
2020-03-17,3,0,M,A35-A59,Euskirchen,3,0
2020-03-17,2,0,W,A35-A59,Euskirchen,0,2
2020-03-17,1,0,M,A60-A79,Euskirchen,1,0
2020-03-18,3,0,M,A15-A34,Euskirchen,3,0
2020-03-18,2,0,M,A35-A59,Euskirchen,2,0
2020-03-18,1,0,W,A35-A59,Euskirchen,0,1
2020-03-18,4,0,M,A60-A79,Euskirchen,4,0
2020-03-18,1,0,W,A60-A79,Euskirchen,0,1
2020-03-19,1,0,M,A15-A34,Euskirchen,1,0
2020-03-19,3,0,M,A35-A59,Euskirchen,3,0
2020-03-19,5,0,W,A35-A59,Euskirchen,0,5
2020-03-19,1,0,M,A60-A79,Euskirchen,1,0
2020-03-20,3,0,M,A15-A34,Euskirchen,3,0
2020-03-20,3,0,M,A35-A59,Euskirchen,3,0
2020-03-20,1,0,unbekannt,A35-A59,Euskirchen,0,1
2020-03-20,2,0,W,A35-A59,Euskirchen,0,2
2020-03-20,1,0,M,A60-A79,Euskirchen,1,0
2020-03-20,1,0,W,A60-A79,Euskirchen,0,1
2020-03-21,2,0,W,A35-A59,Euskirchen,0,2
2020-03-21,1,0,M,A60-A79,Euskirchen,1,0
2020-03-21,3,0,W,A60-A79,Euskirchen,0,3
2020-03-14,1,0,M,A15-A34,Flensburg,1,0
2020-03-14,1,0,W,A15-A34,Flensburg,0,1
2020-03-14,1,0,M,A35-A59,Flensburg,1,0
2020-03-14,1,0,W,A35-A59,Flensburg,0,1
2020-03-18,2,0,W,A15-A34,Flensburg,0,2
2020-03-19,2,0,M,A15-A34,Flensburg,2,0
2020-03-19,2,0,W,A35-A59,Flensburg,0,2
2020-03-20,1,0,M,A35-A59,Flensburg,1,0
2020-03-20,1,0,W,A35-A59,Flensburg,0,1
2020-03-21,1,0,M,A15-A34,Flensburg,1,0
2020-03-10,1,0,W,A00-A04,Forchheim,0,1
2020-03-11,1,0,W,A60-A79,Forchheim,0,1
2020-03-12,1,0,M,A35-A59,Forchheim,1,0
2020-03-12,1,0,W,A35-A59,Forchheim,0,1
2020-03-16,1,0,W,A15-A34,Forchheim,0,1
2020-03-16,1,0,M,A35-A59,Forchheim,1,0
2020-03-16,1,0,M,A60-A79,Forchheim,1,0
2020-03-16,1,0,M,A80+,Forchheim,1,0
2020-03-18,2,0,M,A35-A59,Forchheim,2,0
2020-03-18,2,0,W,A35-A59,Forchheim,0,2
2020-03-18,1,0,M,A60-A79,Forchheim,1,0
2020-03-18,1,0,W,A60-A79,Forchheim,0,1
2020-03-19,1,0,M,A15-A34,Forchheim,1,0
2020-03-19,1,0,W,A15-A34,Forchheim,0,1
2020-03-19,1,0,M,A35-A59,Forchheim,1,0
2020-03-19,1,0,M,A60-A79,Forchheim,1,0
2020-03-20,1,0,M,A15-A34,Forchheim,1,0
2020-03-20,1,0,W,A35-A59,Forchheim,0,1
2020-03-21,2,0,M,A60-A79,Forchheim,2,0
2020-03-22,1,0,M,A15-A34,Forchheim,1,0
2020-03-22,1,0,W,A15-A34,Forchheim,0,1
2020-03-22,1,0,W,A35-A59,Forchheim,0,1
2020-03-10,1,0,M,A35-A59,Frankenthal,1,0
2020-03-17,1,0,W,A15-A34,Frankenthal,0,1
2020-03-17,1,0,W,A35-A59,Frankenthal,0,1
2020-03-18,2,0,M,A15-A34,Frankenthal,2,0
2020-03-18,2,0,W,A15-A34,Frankenthal,0,2
2020-03-18,1,0,M,A60-A79,Frankenthal,1,0
2020-03-19,1,0,W,A35-A59,Frankenthal,0,1
2020-03-20,1,0,M,A35-A59,Frankenthal,1,0
2020-03-20,1,0,M,unbekannt,Frankenthal,1,0
2020-03-17,1,0,W,A35-A59,Frankfurt (Oder),0,1
2020-03-18,1,0,M,A35-A59,Frankfurt (Oder),1,0
2020-03-19,1,0,M,A15-A34,Frankfurt (Oder),1,0
2020-03-21,1,0,M,A60-A79,Frankfurt (Oder),1,0
2020-03-21,1,0,W,A60-A79,Frankfurt (Oder),0,1
2020-03-02,3,0,M,A15-A34,Frankfurt am Main,3,0
2020-03-04,1,0,M,A35-A59,Frankfurt am Main,1,0
2020-03-05,2,0,W,A35-A59,Frankfurt am Main,0,2
2020-03-09,1,0,M,A15-A34,Frankfurt am Main,1,0
2020-03-10,2,0,M,A15-A34,Frankfurt am Main,2,0
2020-03-10,1,0,W,A15-A34,Frankfurt am Main,0,1
2020-03-11,1,0,M,A15-A34,Frankfurt am Main,1,0
2020-03-11,1,0,W,A35-A59,Frankfurt am Main,0,1
2020-03-11,1,0,W,A60-A79,Frankfurt am Main,0,1
2020-03-12,2,0,W,A15-A34,Frankfurt am Main,0,2
2020-03-13,1,0,M,A15-A34,Frankfurt am Main,1,0
2020-03-13,2,0,W,A15-A34,Frankfurt am Main,0,2
2020-03-13,4,0,M,A35-A59,Frankfurt am Main,4,0
2020-03-13,2,0,W,A35-A59,Frankfurt am Main,0,2
2020-03-13,2,0,W,A60-A79,Frankfurt am Main,0,2
2020-03-14,1,0,M,A15-A34,Frankfurt am Main,1,0
2020-03-14,4,0,W,A15-A34,Frankfurt am Main,0,4
2020-03-14,5,0,M,A35-A59,Frankfurt am Main,5,0
2020-03-16,1,0,M,A00-A04,Frankfurt am Main,1,0
2020-03-16,1,0,M,A15-A34,Frankfurt am Main,1,0
2020-03-16,4,0,W,A15-A34,Frankfurt am Main,0,4
2020-03-16,4,0,M,A35-A59,Frankfurt am Main,4,0
2020-03-16,4,0,W,A35-A59,Frankfurt am Main,0,4
2020-03-16,2,0,M,A60-A79,Frankfurt am Main,2,0
2020-03-17,1,0,M,A05-A14,Frankfurt am Main,1,0
2020-03-17,2,0,M,A15-A34,Frankfurt am Main,2,0
2020-03-17,10,0,W,A15-A34,Frankfurt am Main,0,10
2020-03-17,8,0,M,A35-A59,Frankfurt am Main,8,0
2020-03-17,6,0,W,A35-A59,Frankfurt am Main,0,6
2020-03-17,4,0,M,A60-A79,Frankfurt am Main,4,0
2020-03-18,2,0,M,A15-A34,Frankfurt am Main,2,0
2020-03-18,3,0,W,A15-A34,Frankfurt am Main,0,3
2020-03-18,3,0,M,A35-A59,Frankfurt am Main,3,0
2020-03-18,4,0,W,A35-A59,Frankfurt am Main,0,4
2020-03-18,2,0,W,A60-A79,Frankfurt am Main,0,2
2020-03-19,3,0,M,A15-A34,Frankfurt am Main,3,0
2020-03-19,4,0,W,A15-A34,Frankfurt am Main,0,4
2020-03-19,8,0,M,A35-A59,Frankfurt am Main,8,0
2020-03-19,5,0,W,A35-A59,Frankfurt am Main,0,5
2020-03-19,4,0,M,A60-A79,Frankfurt am Main,4,0
2020-03-19,1,0,W,A60-A79,Frankfurt am Main,0,1
2020-03-20,3,0,M,A15-A34,Frankfurt am Main,3,0
2020-03-20,5,0,W,A15-A34,Frankfurt am Main,0,5
2020-03-20,10,0,M,A35-A59,Frankfurt am Main,10,0
2020-03-20,6,0,W,A35-A59,Frankfurt am Main,0,6
2020-03-20,2,0,M,A60-A79,Frankfurt am Main,2,0
2020-03-20,1,0,M,A80+,Frankfurt am Main,1,0
2020-03-21,3,0,M,A15-A34,Frankfurt am Main,3,0
2020-03-21,6,0,M,A35-A59,Frankfurt am Main,6,0
2020-03-21,2,0,W,A35-A59,Frankfurt am Main,0,2
2020-03-22,1,0,M,A15-A34,Frankfurt am Main,1,0
2020-03-22,2,0,M,A35-A59,Frankfurt am Main,2,0
2020-03-22,1,0,W,A60-A79,Frankfurt am Main,0,1
2020-02-26,1,0,W,A15-A34,Freiburg i.Breisgau,0,1
2020-02-29,1,0,M,A35-A59,Freiburg i.Breisgau,1,0
2020-02-29,1,0,W,A35-A59,Freiburg i.Breisgau,0,1
2020-03-06,2,0,W,A35-A59,Freiburg i.Breisgau,0,2
2020-03-07,1,0,M,A35-A59,Freiburg i.Breisgau,1,0
2020-03-07,1,0,M,A60-A79,Freiburg i.Breisgau,1,0
2020-03-08,1,0,W,A05-A14,Freiburg i.Breisgau,0,1
2020-03-09,2,0,W,A15-A34,Freiburg i.Breisgau,0,2
2020-03-09,1,0,W,A35-A59,Freiburg i.Breisgau,0,1
2020-03-10,1,0,M,A35-A59,Freiburg i.Breisgau,1,0
2020-03-10,1,0,W,A35-A59,Freiburg i.Breisgau,0,1
2020-03-11,3,0,M,A15-A34,Freiburg i.Breisgau,3,0
2020-03-11,2,0,W,A15-A34,Freiburg i.Breisgau,0,2
2020-03-11,1,0,W,A35-A59,Freiburg i.Breisgau,0,1
2020-03-12,5,0,M,A15-A34,Freiburg i.Breisgau,5,0
2020-03-12,2,0,W,A15-A34,Freiburg i.Breisgau,0,2
2020-03-12,1,0,M,A35-A59,Freiburg i.Breisgau,1,0
2020-03-12,6,0,W,A35-A59,Freiburg i.Breisgau,0,6
2020-03-12,1,0,M,unbekannt,Freiburg i.Breisgau,1,0
2020-03-13,3,0,W,A15-A34,Freiburg i.Breisgau,0,3
2020-03-13,5,0,M,A35-A59,Freiburg i.Breisgau,5,0
2020-03-13,1,0,M,A60-A79,Freiburg i.Breisgau,1,0
2020-03-14,1,0,M,A15-A34,Freiburg i.Breisgau,1,0
2020-03-14,1,0,W,A15-A34,Freiburg i.Breisgau,0,1
2020-03-14,1,0,M,A80+,Freiburg i.Breisgau,1,0
2020-03-15,1,0,M,A05-A14,Freiburg i.Breisgau,1,0
2020-03-15,2,0,M,A35-A59,Freiburg i.Breisgau,2,0
2020-03-15,3,0,W,A35-A59,Freiburg i.Breisgau,0,3
2020-03-15,1,0,M,A60-A79,Freiburg i.Breisgau,1,0
2020-03-15,1,0,W,A60-A79,Freiburg i.Breisgau,0,1
2020-03-15,1,0,W,A80+,Freiburg i.Breisgau,0,1
2020-03-16,1,0,W,A05-A14,Freiburg i.Breisgau,0,1
2020-03-16,2,0,M,A15-A34,Freiburg i.Breisgau,2,0
2020-03-16,3,0,W,A15-A34,Freiburg i.Breisgau,0,3
2020-03-16,6,0,M,A35-A59,Freiburg i.Breisgau,6,0
2020-03-16,2,0,W,A35-A59,Freiburg i.Breisgau,0,2
2020-03-16,1,0,M,A60-A79,Freiburg i.Breisgau,1,0
2020-03-17,4,0,M,A15-A34,Freiburg i.Breisgau,4,0
2020-03-17,7,0,W,A15-A34,Freiburg i.Breisgau,0,7
2020-03-17,5,0,M,A35-A59,Freiburg i.Breisgau,5,0
2020-03-17,6,0,W,A35-A59,Freiburg i.Breisgau,0,6
2020-03-17,2,0,M,A60-A79,Freiburg i.Breisgau,2,0
2020-03-17,2,0,W,A60-A79,Freiburg i.Breisgau,0,2
2020-03-17,1,0,W,A80+,Freiburg i.Breisgau,0,1
2020-03-18,1,0,W,A05-A14,Freiburg i.Breisgau,0,1
2020-03-18,5,0,M,A15-A34,Freiburg i.Breisgau,5,0
2020-03-18,8,0,W,A15-A34,Freiburg i.Breisgau,0,8
2020-03-18,6,0,M,A35-A59,Freiburg i.Breisgau,6,0
2020-03-18,6,0,W,A35-A59,Freiburg i.Breisgau,0,6
2020-03-18,1,0,M,A60-A79,Freiburg i.Breisgau,1,0
2020-03-18,3,0,W,A60-A79,Freiburg i.Breisgau,0,3
2020-03-18,1,0,M,A80+,Freiburg i.Breisgau,1,0
2020-03-18,1,0,W,A80+,Freiburg i.Breisgau,0,1
2020-03-19,1,0,M,A00-A04,Freiburg i.Breisgau,1,0
2020-03-19,3,0,M,A15-A34,Freiburg i.Breisgau,3,0
2020-03-19,2,0,W,A15-A34,Freiburg i.Breisgau,0,2
2020-03-19,3,0,M,A35-A59,Freiburg i.Breisgau,3,0
2020-03-19,5,0,W,A35-A59,Freiburg i.Breisgau,0,5
2020-03-19,2,0,M,A60-A79,Freiburg i.Breisgau,2,0
2020-03-19,1,0,W,A60-A79,Freiburg i.Breisgau,0,1
2020-03-19,2,0,M,A80+,Freiburg i.Breisgau,2,0
2020-03-19,1,0,M,unbekannt,Freiburg i.Breisgau,1,0
2020-02-12,1,0,W,A35-A59,Freising,0,1
2020-03-01,1,0,M,A35-A59,Freising,1,0
2020-03-04,1,0,M,A35-A59,Freising,1,0
2020-03-05,1,0,M,A60-A79,Freising,1,0
2020-03-06,1,0,M,A00-A04,Freising,1,0
2020-03-06,1,0,M,A05-A14,Freising,1,0
2020-03-06,1,0,M,A15-A34,Freising,1,0
2020-03-06,4,0,W,A15-A34,Freising,0,4
2020-03-06,7,0,M,A35-A59,Freising,7,0
2020-03-06,2,0,W,A35-A59,Freising,0,2
2020-03-06,1,0,M,A60-A79,Freising,1,0
2020-03-06,1,0,W,A60-A79,Freising,0,1
2020-03-06,1,0,W,A80+,Freising,0,1
2020-03-07,1,0,M,A35-A59,Freising,1,0
2020-03-07,2,0,W,A35-A59,Freising,0,2
2020-03-08,1,0,W,A05-A14,Freising,0,1
2020-03-08,2,0,M,A15-A34,Freising,2,0
2020-03-08,1,0,W,A15-A34,Freising,0,1
2020-03-08,4,0,M,A35-A59,Freising,4,0
2020-03-08,2,0,W,A35-A59,Freising,0,2
2020-03-09,1,0,M,A15-A34,Freising,1,0
2020-03-09,1,0,W,A15-A34,Freising,0,1
2020-03-10,1,0,M,A05-A14,Freising,1,0
2020-03-10,2,0,W,A05-A14,Freising,0,2
2020-03-10,1,0,M,A15-A34,Freising,1,0
2020-03-10,2,0,W,A15-A34,Freising,0,2
2020-03-10,3,0,M,A35-A59,Freising,3,0
2020-03-10,2,0,W,A35-A59,Freising,0,2
2020-03-10,1,0,M,A60-A79,Freising,1,0
2020-03-10,1,0,W,A60-A79,Freising,0,1
2020-03-13,1,0,M,A35-A59,Freising,1,0
2020-03-14,1,0,M,A05-A14,Freising,1,0
2020-03-14,1,0,W,A05-A14,Freising,0,1
2020-03-14,2,0,M,A15-A34,Freising,2,0
2020-03-14,2,0,W,A15-A34,Freising,0,2
2020-03-14,6,0,M,A35-A59,Freising,6,0
2020-03-14,6,0,W,A35-A59,Freising,0,6
2020-03-14,1,0,M,A60-A79,Freising,1,0
2020-03-14,1,0,W,A60-A79,Freising,0,1
2020-03-14,2,1,W,A80+,Freising,0,2
2020-03-16,4,0,M,A15-A34,Freising,4,0
2020-03-16,2,0,M,A35-A59,Freising,2,0
2020-03-16,9,0,W,A35-A59,Freising,0,9
2020-03-16,2,0,W,A60-A79,Freising,0,2
2020-03-16,1,0,M,A80+,Freising,1,0
2020-03-16,1,0,W,unbekannt,Freising,0,1
2020-03-17,2,0,W,A15-A34,Freising,0,2
2020-03-17,5,0,M,A35-A59,Freising,5,0
2020-03-17,4,0,W,A35-A59,Freising,0,4
2020-03-17,3,0,M,A60-A79,Freising,3,0
2020-03-17,2,0,W,A60-A79,Freising,0,2
2020-03-17,1,0,W,A80+,Freising,0,1
2020-03-18,1,0,M,A05-A14,Freising,1,0
2020-03-18,1,0,W,A05-A14,Freising,0,1
2020-03-18,2,0,M,A15-A34,Freising,2,0
2020-03-18,3,0,W,A15-A34,Freising,0,3
2020-03-18,4,0,M,A35-A59,Freising,4,0
2020-03-18,1,0,unbekannt,A35-A59,Freising,0,1
2020-03-18,3,0,W,A35-A59,Freising,0,3
2020-03-18,1,0,M,A60-A79,Freising,1,0
2020-03-18,2,0,W,A60-A79,Freising,0,2
2020-03-18,1,0,M,A80+,Freising,1,0
2020-03-18,1,0,W,A80+,Freising,0,1
2020-03-19,1,0,M,A05-A14,Freising,1,0
2020-03-19,1,0,W,A05-A14,Freising,0,1
2020-03-19,5,0,M,A15-A34,Freising,5,0
2020-03-19,5,0,W,A15-A34,Freising,0,5
2020-03-19,2,0,M,A35-A59,Freising,2,0
2020-03-19,4,0,W,A35-A59,Freising,0,4
2020-03-19,6,0,M,A60-A79,Freising,6,0
2020-03-19,2,0,W,A60-A79,Freising,0,2
2020-03-19,1,1,M,A80+,Freising,1,0
2020-03-20,1,0,M,A15-A34,Freising,1,0
2020-03-20,1,0,W,A15-A34,Freising,0,1
2020-03-20,8,0,M,A35-A59,Freising,8,0
2020-03-20,3,0,W,A35-A59,Freising,0,3
2020-03-20,1,0,M,A60-A79,Freising,1,0
2020-03-20,1,0,W,A80+,Freising,0,1
2020-03-21,1,0,M,A05-A14,Freising,1,0
2020-03-21,2,0,M,A15-A34,Freising,2,0
2020-03-21,1,0,W,A15-A34,Freising,0,1
2020-03-21,12,0,M,A35-A59,Freising,12,0
2020-03-21,11,0,W,A35-A59,Freising,0,11
2020-03-21,5,0,M,A60-A79,Freising,5,0
2020-03-21,5,0,W,A60-A79,Freising,0,5
2020-03-21,1,0,M,A80+,Freising,1,0
2020-03-21,1,0,W,A80+,Freising,0,1
2020-03-21,1,0,W,unbekannt,Freising,0,1
2020-03-07,1,0,M,A15-A34,Freudenstadt,1,0
2020-03-12,1,0,W,A35-A59,Freudenstadt,0,1
2020-03-13,1,0,W,A15-A34,Freudenstadt,0,1
2020-03-14,3,0,M,A35-A59,Freudenstadt,3,0
2020-03-14,1,0,W,A35-A59,Freudenstadt,0,1
2020-03-15,1,0,M,A35-A59,Freudenstadt,1,0
2020-03-16,2,0,M,A35-A59,Freudenstadt,2,0
2020-03-17,1,0,W,A15-A34,Freudenstadt,0,1
2020-03-17,2,0,M,A35-A59,Freudenstadt,2,0
2020-03-17,1,0,W,A35-A59,Freudenstadt,0,1
2020-03-13,1,0,M,A35-A59,Freyung-Grafenau,1,0
2020-03-14,1,0,W,A15-A34,Freyung-Grafenau,0,1
2020-03-14,1,0,M,A35-A59,Freyung-Grafenau,1,0
2020-03-15,1,0,W,A15-A34,Freyung-Grafenau,0,1
2020-03-17,1,0,M,A35-A59,Freyung-Grafenau,1,0
2020-03-18,1,0,W,A15-A34,Freyung-Grafenau,0,1
2020-03-18,1,0,W,A80+,Freyung-Grafenau,0,1
2020-03-19,2,0,M,A35-A59,Freyung-Grafenau,2,0
2020-03-19,2,0,W,A35-A59,Freyung-Grafenau,0,2
2020-03-20,1,0,M,A60-A79,Freyung-Grafenau,1,0
2020-03-20,1,0,W,A60-A79,Freyung-Grafenau,0,1
2020-03-22,1,0,M,A15-A34,Freyung-Grafenau,1,0
2020-03-22,2,0,M,A35-A59,Freyung-Grafenau,2,0
2020-03-22,1,0,W,A35-A59,Freyung-Grafenau,0,1
2020-03-22,1,0,W,A60-A79,Freyung-Grafenau,0,1
2020-03-22,1,0,W,A80+,Freyung-Grafenau,0,1
2020-03-08,2,0,M,A35-A59,Friesland,2,0
2020-03-13,1,0,W,A35-A59,Friesland,0,1
2020-03-21,1,0,M,A35-A59,Friesland,1,0
2020-03-21,1,0,W,A80+,Friesland,0,1
2020-03-09,1,0,M,A15-A34,Fulda,1,0
2020-03-09,1,0,M,A35-A59,Fulda,1,0
2020-03-11,2,0,M,A35-A59,Fulda,2,0
2020-03-11,1,0,W,A35-A59,Fulda,0,1
2020-03-11,1,0,M,A60-A79,Fulda,1,0
2020-03-12,2,0,W,A35-A59,Fulda,0,2
2020-03-13,2,0,W,A35-A59,Fulda,0,2
2020-03-14,1,0,M,A15-A34,Fulda,1,0
2020-03-14,3,0,W,A15-A34,Fulda,0,3
2020-03-14,7,0,M,A35-A59,Fulda,7,0
2020-03-14,6,0,W,A35-A59,Fulda,0,6
2020-03-14,1,0,M,A60-A79,Fulda,1,0
2020-03-16,1,0,M,A15-A34,Fulda,1,0
2020-03-16,1,0,W,A15-A34,Fulda,0,1
2020-03-16,3,0,M,A35-A59,Fulda,3,0
2020-03-16,3,0,W,A35-A59,Fulda,0,3
2020-03-16,1,0,W,A60-A79,Fulda,0,1
2020-03-17,2,0,W,A15-A34,Fulda,0,2
2020-03-17,2,0,M,A35-A59,Fulda,2,0
2020-03-18,5,0,M,A15-A34,Fulda,5,0
2020-03-18,1,0,unbekannt,A15-A34,Fulda,0,1
2020-03-18,1,0,W,A15-A34,Fulda,0,1
2020-03-18,4,0,M,A35-A59,Fulda,4,0
2020-03-18,2,0,M,A60-A79,Fulda,2,0
2020-03-18,1,0,W,A60-A79,Fulda,0,1
